X,CH1,
-2.08659e+00,-3.20e-03,
-2.08622e+00,2.40e-03,
-2.08585e+00,-8.00e-04,
-2.08549e+00,-8.00e-04,
-2.08512e+00,-1.60e-03,
-2.08476e+00,-8.00e-04,
-2.08439e+00,-3.20e-03,
-2.08402e+00,1.60e-03,
-2.08366e+00,-1.60e-03,
-2.08329e+00,-8.00e-04,
-2.08292e+00,1.60e-03,
-2.08256e+00,-3.20e-03,
-2.08219e+00,1.60e-03,
-2.08183e+00,-6.40e-03,
-2.08146e+00,8.00e-04,
-2.08109e+00,2.40e-03,
-2.08073e+00,-2.40e-03,
-2.08036e+00,3.20e-03,
-2.08000e+00,-3.20e-03,
-2.07963e+00,-2.40e-03,
-2.07926e+00,-8.00e-04,
-2.07890e+00,8.00e-04,
-2.07853e+00,-8.00e-04,
-2.07816e+00,-8.00e-04,
-2.07780e+00,8.00e-04,
-2.07743e+00,8.00e-04,
-2.07707e+00,-1.60e-03,
-2.07670e+00,-1.60e-03,
-2.07633e+00,-4.00e-03,
-2.07597e+00,8.00e-04,
-2.07560e+00,8.00e-04,
-2.07523e+00,-1.60e-03,
-2.07487e+00,8.00e-04,
-2.07450e+00,-1.60e-03,
-2.07414e+00,-3.20e-03,
-2.07377e+00,-1.60e-03,
-2.07340e+00,-1.60e-03,
-2.07304e+00,-1.60e-03,
-2.07267e+00,-4.00e-03,
-2.07230e+00,2.40e-03,
-2.07194e+00,3.20e-03,
-2.07157e+00,-1.60e-03,
-2.07121e+00,8.00e-04,
-2.07084e+00,8.00e-04,
-2.07047e+00,-1.60e-03,
-2.07011e+00,5.60e-03,
-2.06974e+00,4.00e-03,
-2.06938e+00,-8.00e-04,
-2.06901e+00,-8.00e-04,
-2.06864e+00,-1.60e-03,
-2.06828e+00,-1.60e-03,
-2.06791e+00,-6.40e-03,
-2.06754e+00,-4.00e-03,
-2.06718e+00,2.40e-03,
-2.06681e+00,-1.60e-03,
-2.06645e+00,-1.60e-03,
-2.06608e+00,8.00e-04,
-2.06571e+00,-8.00e-04,
-2.06535e+00,-3.20e-03,
-2.06498e+00,-1.60e-03,
-2.06461e+00,-1.60e-03,
-2.06425e+00,-8.00e-04,
-2.06388e+00,5.60e-03,
-2.06352e+00,-4.00e-03,
-2.06315e+00,4.00e-03,
-2.06278e+00,-8.00e-04,
-2.06242e+00,8.00e-04,
-2.06205e+00,8.00e-04,
-2.06168e+00,3.20e-03,
-2.06132e+00,2.40e-03,
-2.06095e+00,2.40e-03,
-2.06059e+00,2.40e-03,
-2.06022e+00,-8.00e-04,
-2.05985e+00,3.20e-03,
-2.05949e+00,-8.00e-04,
-2.05912e+00,8.00e-04,
-2.05875e+00,2.40e-03,
-2.05839e+00,-1.60e-03,
-2.05802e+00,-1.60e-03,
-2.05766e+00,-8.00e-04,
-2.05729e+00,2.40e-03,
-2.05692e+00,2.40e-03,
-2.05656e+00,-3.20e-03,
-2.05619e+00,8.00e-04,
-2.05583e+00,8.00e-04,
-2.05546e+00,-8.00e-04,
-2.05509e+00,2.40e-03,
-2.05473e+00,5.60e-03,
-2.05436e+00,8.00e-04,
-2.05399e+00,8.00e-04,
-2.05363e+00,1.60e-03,
-2.05326e+00,3.20e-03,
-2.05290e+00,-2.40e-03,
-2.05253e+00,8.00e-04,
-2.05216e+00,3.20e-03,
-2.05180e+00,8.00e-04,
-2.05143e+00,8.00e-04,
-2.05106e+00,1.60e-03,
-2.05070e+00,2.40e-03,
-2.05033e+00,1.60e-03,
-2.04997e+00,1.60e-03,
-2.04960e+00,-8.00e-04,
-2.04923e+00,-1.60e-03,
-2.04887e+00,3.20e-03,
-2.04850e+00,1.60e-03,
-2.04813e+00,-1.60e-03,
-2.04777e+00,8.00e-04,
-2.04740e+00,8.00e-04,
-2.04704e+00,3.20e-03,
-2.04667e+00,2.40e-03,
-2.04630e+00,4.00e-03,
-2.04594e+00,5.60e-03,
-2.04557e+00,2.40e-03,
-2.04521e+00,3.20e-03,
-2.04484e+00,4.80e-03,
-2.04447e+00,-8.00e-04,
-2.04411e+00,4.00e-03,
-2.04374e+00,1.60e-03,
-2.04337e+00,2.40e-03,
-2.04301e+00,1.60e-03,
-2.04264e+00,3.20e-03,
-2.04228e+00,8.00e-04,
-2.04191e+00,2.40e-03,
-2.04154e+00,4.00e-03,
-2.04118e+00,2.40e-03,
-2.04081e+00,3.20e-03,
-2.04044e+00,4.80e-03,
-2.04008e+00,4.00e-03,
-2.03971e+00,3.20e-03,
-2.03935e+00,4.00e-03,
-2.03898e+00,4.00e-03,
-2.03861e+00,4.80e-03,
-2.03825e+00,8.00e-04,
-2.03788e+00,4.80e-03,
-2.03751e+00,4.00e-03,
-2.03715e+00,1.60e-03,
-2.03678e+00,3.20e-03,
-2.03642e+00,8.80e-03,
-2.03605e+00,4.00e-03,
-2.03568e+00,2.40e-03,
-2.03532e+00,1.60e-03,
-2.03495e+00,4.80e-03,
-2.03458e+00,4.00e-03,
-2.03422e+00,8.00e-04,
-2.03385e+00,4.00e-03,
-2.03349e+00,4.80e-03,
-2.03312e+00,2.40e-03,
-2.03275e+00,8.00e-04,
-2.03239e+00,2.40e-03,
-2.03202e+00,3.20e-03,
-2.03166e+00,4.00e-03,
-2.03129e+00,-4.00e-03,
-2.03092e+00,5.60e-03,
-2.03056e+00,-8.00e-04,
-2.03019e+00,4.00e-03,
-2.02982e+00,4.00e-03,
-2.02946e+00,3.20e-03,
-2.02909e+00,3.20e-03,
-2.02873e+00,4.80e-03,
-2.02836e+00,4.00e-03,
-2.02799e+00,4.00e-03,
-2.02763e+00,1.04e-02,
-2.02726e+00,3.20e-03,
-2.02689e+00,3.20e-03,
-2.02653e+00,4.00e-03,
-2.02616e+00,2.40e-03,
-2.02580e+00,4.00e-03,
-2.02543e+00,2.40e-03,
-2.02506e+00,2.40e-03,
-2.02470e+00,3.20e-03,
-2.02433e+00,3.20e-03,
-2.02396e+00,2.40e-03,
-2.02360e+00,4.00e-03,
-2.02323e+00,6.40e-03,
-2.02287e+00,3.20e-03,
-2.02250e+00,2.40e-03,
-2.02213e+00,3.20e-03,
-2.02177e+00,4.00e-03,
-2.02140e+00,5.60e-03,
-2.02104e+00,3.20e-03,
-2.02067e+00,4.80e-03,
-2.02030e+00,4.80e-03,
-2.01994e+00,3.20e-03,
-2.01957e+00,8.00e-04,
-2.01920e+00,2.40e-03,
-2.01884e+00,2.40e-03,
-2.01847e+00,5.60e-03,
-2.01811e+00,1.60e-03,
-2.01774e+00,8.00e-04,
-2.01737e+00,4.00e-03,
-2.01701e+00,2.40e-03,
-2.01664e+00,4.00e-03,
-2.01627e+00,8.00e-04,
-2.01591e+00,3.20e-03,
-2.01554e+00,2.40e-03,
-2.01518e+00,2.40e-03,
-2.01481e+00,8.00e-04,
-2.01444e+00,4.00e-03,
-2.01408e+00,4.80e-03,
-2.01371e+00,4.00e-03,
-2.01334e+00,2.40e-03,
-2.01298e+00,8.00e-04,
-2.01261e+00,-3.20e-03,
-2.01225e+00,3.20e-03,
-2.01188e+00,2.40e-03,
-2.01151e+00,3.20e-03,
-2.01115e+00,2.40e-03,
-2.01078e+00,2.40e-03,
-2.01042e+00,7.20e-03,
-2.01005e+00,2.40e-03,
-2.00968e+00,1.60e-03,
-2.00932e+00,8.00e-04,
-2.00895e+00,4.80e-03,
-2.00858e+00,4.00e-03,
-2.00822e+00,4.00e-03,
-2.00785e+00,2.40e-03,
-2.00749e+00,4.00e-03,
-2.00712e+00,4.80e-03,
-2.00675e+00,3.20e-03,
-2.00639e+00,4.80e-03,
-2.00602e+00,-1.60e-03,
-2.00565e+00,4.00e-03,
-2.00529e+00,-8.00e-04,
-2.00492e+00,-8.00e-04,
-2.00456e+00,7.20e-03,
-2.00419e+00,-3.20e-03,
-2.00382e+00,4.80e-03,
-2.00346e+00,1.60e-03,
-2.00309e+00,2.40e-03,
-2.00272e+00,2.40e-03,
-2.00236e+00,2.40e-03,
-2.00199e+00,4.00e-03,
-2.00163e+00,-1.60e-03,
-2.00126e+00,8.00e-04,
-2.00089e+00,3.20e-03,
-2.00053e+00,1.60e-03,
-2.00016e+00,4.80e-03,
-1.99979e+00,8.00e-04,
-1.99943e+00,1.60e-03,
-1.99906e+00,1.60e-03,
-1.99870e+00,8.00e-04,
-1.99833e+00,2.40e-03,
-1.99796e+00,8.00e-04,
-1.99760e+00,3.20e-03,
-1.99723e+00,-1.60e-03,
-1.99687e+00,3.20e-03,
-1.99650e+00,2.40e-03,
-1.99613e+00,2.40e-03,
-1.99577e+00,2.40e-03,
-1.99540e+00,2.40e-03,
-1.99503e+00,8.00e-04,
-1.99467e+00,1.60e-03,
-1.99430e+00,8.00e-04,
-1.99394e+00,2.40e-03,
-1.99357e+00,2.40e-03,
-1.99320e+00,-3.20e-03,
-1.99284e+00,2.40e-03,
-1.99247e+00,3.20e-03,
-1.99210e+00,4.00e-03,
-1.99174e+00,-8.00e-04,
-1.99137e+00,1.60e-03,
-1.99101e+00,3.20e-03,
-1.99064e+00,8.00e-04,
-1.99027e+00,4.00e-03,
-1.98991e+00,1.60e-03,
-1.98954e+00,1.60e-03,
-1.98917e+00,2.40e-03,
-1.98881e+00,2.40e-03,
-1.98844e+00,-8.00e-04,
-1.98808e+00,4.00e-03,
-1.98771e+00,8.00e-04,
-1.98734e+00,1.60e-03,
-1.98698e+00,2.40e-03,
-1.98661e+00,1.60e-03,
-1.98625e+00,4.00e-03,
-1.98588e+00,2.40e-03,
-1.98551e+00,2.40e-03,
-1.98515e+00,8.00e-04,
-1.98478e+00,3.20e-03,
-1.98441e+00,1.60e-03,
-1.98405e+00,8.00e-04,
-1.98368e+00,8.00e-04,
-1.98332e+00,-4.00e-03,
-1.98295e+00,-1.60e-03,
-1.98258e+00,1.60e-03,
-1.98222e+00,8.00e-04,
-1.98185e+00,8.00e-04,
-1.98148e+00,3.20e-03,
-1.98112e+00,-3.20e-03,
-1.98075e+00,-1.60e-03,
-1.98039e+00,8.00e-04,
-1.98002e+00,4.00e-03,
-1.97965e+00,-1.60e-03,
-1.97929e+00,8.00e-04,
-1.97892e+00,8.00e-04,
-1.97855e+00,-4.00e-03,
-1.97819e+00,8.00e-04,
-1.97782e+00,8.00e-04,
-1.97746e+00,-8.00e-04,
-1.97709e+00,-1.60e-03,
-1.97672e+00,2.40e-03,
-1.97636e+00,1.60e-03,
-1.97599e+00,-8.00e-04,
-1.97563e+00,-1.60e-03,
-1.97526e+00,-1.60e-03,
-1.97489e+00,-8.00e-04,
-1.97453e+00,8.00e-04,
-1.97416e+00,-1.60e-03,
-1.97379e+00,-2.40e-03,
-1.97343e+00,-1.60e-03,
-1.97306e+00,-8.00e-04,
-1.97270e+00,-1.60e-03,
-1.97233e+00,8.00e-04,
-1.97196e+00,2.40e-03,
-1.97160e+00,-1.60e-03,
-1.97123e+00,-1.60e-03,
-1.97086e+00,2.40e-03,
-1.97050e+00,8.00e-04,
-1.97013e+00,-1.60e-03,
-1.96977e+00,2.40e-03,
-1.96940e+00,-8.00e-04,
-1.96903e+00,-4.80e-03,
-1.96867e+00,-8.80e-03,
-1.96830e+00,1.60e-03,
-1.96793e+00,2.40e-03,
-1.96757e+00,8.00e-04,
-1.96720e+00,1.60e-03,
-1.96684e+00,1.60e-03,
-1.96647e+00,8.00e-04,
-1.96610e+00,3.20e-03,
-1.96574e+00,-1.60e-03,
-1.96537e+00,-8.00e-04,
-1.96500e+00,-2.40e-03,
-1.96464e+00,1.60e-03,
-1.96427e+00,-8.00e-04,
-1.96391e+00,8.00e-04,
-1.96354e+00,-8.00e-04,
-1.96317e+00,-2.40e-03,
-1.96281e+00,-1.60e-03,
-1.96244e+00,1.60e-03,
-1.96208e+00,-1.60e-03,
-1.96171e+00,-8.00e-04,
-1.96134e+00,-4.80e-03,
-1.96098e+00,8.00e-04,
-1.96061e+00,-8.00e-04,
-1.96024e+00,4.00e-03,
-1.95988e+00,-8.00e-04,
-1.95951e+00,8.00e-04,
-1.95915e+00,1.60e-03,
-1.95878e+00,-3.20e-03,
-1.95841e+00,-1.60e-03,
-1.95805e+00,8.00e-04,
-1.95768e+00,4.00e-03,
-1.95731e+00,-3.20e-03,
-1.95695e+00,8.00e-04,
-1.95658e+00,8.00e-04,
-1.95622e+00,-1.60e-03,
-1.95585e+00,8.00e-04,
-1.95548e+00,-8.00e-04,
-1.95512e+00,2.40e-03,
-1.95475e+00,-1.60e-03,
-1.95438e+00,-8.00e-04,
-1.95402e+00,-1.60e-03,
-1.95365e+00,-1.60e-03,
-1.95329e+00,-8.00e-04,
-1.95292e+00,3.20e-03,
-1.95255e+00,8.00e-04,
-1.95219e+00,1.60e-03,
-1.95182e+00,2.40e-03,
-1.95146e+00,8.00e-04,
-1.95109e+00,8.00e-04,
-1.95072e+00,8.00e-04,
-1.95036e+00,2.40e-03,
-1.94999e+00,8.00e-04,
-1.94962e+00,1.60e-03,
-1.94926e+00,-1.60e-03,
-1.94889e+00,2.40e-03,
-1.94853e+00,-1.60e-03,
-1.94816e+00,-1.60e-03,
-1.94779e+00,-2.40e-03,
-1.94743e+00,1.60e-03,
-1.94706e+00,3.20e-03,
-1.94669e+00,-8.00e-04,
-1.94633e+00,1.60e-03,
-1.94596e+00,-8.00e-04,
-1.94560e+00,4.00e-03,
-1.94523e+00,1.60e-03,
-1.94486e+00,8.00e-04,
-1.94450e+00,2.40e-03,
-1.94413e+00,-1.60e-03,
-1.94376e+00,4.00e-03,
-1.94340e+00,3.20e-03,
-1.94303e+00,-8.00e-03,
-1.94267e+00,3.20e-03,
-1.94230e+00,8.00e-04,
-1.94193e+00,2.40e-03,
-1.94157e+00,4.00e-03,
-1.94120e+00,2.40e-03,
-1.94083e+00,3.20e-03,
-1.94047e+00,8.00e-04,
-1.94010e+00,2.40e-03,
-1.93974e+00,-1.60e-03,
-1.93937e+00,8.00e-04,
-1.93900e+00,3.20e-03,
-1.93864e+00,8.00e-04,
-1.93827e+00,3.20e-03,
-1.93791e+00,-8.00e-04,
-1.93754e+00,1.60e-03,
-1.93717e+00,2.40e-03,
-1.93681e+00,2.40e-03,
-1.93644e+00,1.60e-03,
-1.93607e+00,-8.00e-04,
-1.93571e+00,8.00e-04,
-1.93534e+00,2.40e-03,
-1.93498e+00,2.40e-03,
-1.93461e+00,2.40e-03,
-1.93424e+00,2.40e-03,
-1.93388e+00,3.20e-03,
-1.93351e+00,3.20e-03,
-1.93314e+00,2.40e-03,
-1.93278e+00,8.00e-04,
-1.93241e+00,1.60e-03,
-1.93205e+00,4.00e-03,
-1.93168e+00,3.20e-03,
-1.93131e+00,5.60e-03,
-1.93095e+00,2.40e-03,
-1.93058e+00,1.60e-03,
-1.93021e+00,4.80e-03,
-1.92985e+00,1.60e-03,
-1.92948e+00,3.20e-03,
-1.92912e+00,1.60e-03,
-1.92875e+00,6.40e-03,
-1.92838e+00,4.80e-03,
-1.92802e+00,3.20e-03,
-1.92765e+00,7.20e-03,
-1.92729e+00,-4.80e-03,
-1.92692e+00,4.00e-03,
-1.92655e+00,4.80e-03,
-1.92619e+00,3.20e-03,
-1.92582e+00,1.60e-03,
-1.92545e+00,8.00e-04,
-1.92509e+00,4.00e-03,
-1.92472e+00,7.20e-03,
-1.92436e+00,2.40e-03,
-1.92399e+00,4.80e-03,
-1.92362e+00,2.40e-03,
-1.92326e+00,4.00e-03,
-1.92289e+00,3.20e-03,
-1.92252e+00,3.20e-03,
-1.92216e+00,3.20e-03,
-1.92179e+00,2.40e-03,
-1.92143e+00,3.20e-03,
-1.92106e+00,4.00e-03,
-1.92069e+00,2.40e-03,
-1.92033e+00,4.00e-03,
-1.91996e+00,4.00e-03,
-1.91959e+00,6.40e-03,
-1.91923e+00,5.60e-03,
-1.91886e+00,6.40e-03,
-1.91850e+00,8.00e-04,
-1.91813e+00,7.20e-03,
-1.91776e+00,4.00e-03,
-1.91740e+00,3.20e-03,
-1.91703e+00,4.00e-03,
-1.91667e+00,2.40e-03,
-1.91630e+00,3.20e-03,
-1.91593e+00,3.20e-03,
-1.91557e+00,1.60e-03,
-1.91520e+00,2.40e-03,
-1.91483e+00,3.20e-03,
-1.91447e+00,4.00e-03,
-1.91410e+00,4.00e-03,
-1.91374e+00,4.80e-03,
-1.91337e+00,2.40e-03,
-1.91300e+00,4.00e-03,
-1.91264e+00,5.60e-03,
-1.91227e+00,2.40e-03,
-1.91190e+00,4.00e-03,
-1.91154e+00,4.00e-03,
-1.91117e+00,2.40e-03,
-1.91081e+00,4.00e-03,
-1.91044e+00,7.20e-03,
-1.91007e+00,5.60e-03,
-1.90971e+00,5.60e-03,
-1.90934e+00,8.00e-04,
-1.90897e+00,5.60e-03,
-1.90861e+00,8.80e-03,
-1.90824e+00,6.40e-03,
-1.90788e+00,4.00e-03,
-1.90751e+00,2.40e-03,
-1.90714e+00,2.40e-03,
-1.90678e+00,2.40e-03,
-1.90641e+00,5.60e-03,
-1.90604e+00,4.00e-03,
-1.90568e+00,4.00e-03,
-1.90531e+00,-3.20e-03,
-1.90495e+00,3.20e-03,
-1.90458e+00,4.00e-03,
-1.90421e+00,3.20e-03,
-1.90385e+00,2.40e-03,
-1.90348e+00,-8.00e-04,
-1.90312e+00,7.20e-03,
-1.90275e+00,5.60e-03,
-1.90238e+00,4.00e-03,
-1.90202e+00,-8.00e-04,
-1.90165e+00,3.20e-03,
-1.90128e+00,4.00e-03,
-1.90092e+00,5.60e-03,
-1.90055e+00,3.20e-03,
-1.90019e+00,4.00e-03,
-1.89982e+00,4.00e-03,
-1.89945e+00,4.00e-03,
-1.89909e+00,1.60e-03,
-1.89872e+00,4.00e-03,
-1.89835e+00,2.40e-03,
-1.89799e+00,1.60e-03,
-1.89762e+00,1.60e-03,
-1.89726e+00,2.40e-03,
-1.89689e+00,3.20e-03,
-1.89652e+00,-1.60e-03,
-1.89616e+00,8.80e-03,
-1.89579e+00,4.00e-03,
-1.89542e+00,8.00e-04,
-1.89506e+00,-8.00e-04,
-1.89469e+00,8.00e-04,
-1.89433e+00,-2.40e-03,
-1.89396e+00,2.40e-03,
-1.89359e+00,3.20e-03,
-1.89323e+00,1.60e-03,
-1.89286e+00,8.00e-04,
-1.89250e+00,4.80e-03,
-1.89213e+00,8.00e-04,
-1.89176e+00,3.20e-03,
-1.89140e+00,4.00e-03,
-1.89103e+00,8.00e-04,
-1.89066e+00,2.40e-03,
-1.89030e+00,3.20e-03,
-1.88993e+00,1.04e-02,
-1.88957e+00,2.40e-03,
-1.88920e+00,1.60e-03,
-1.88883e+00,4.00e-03,
-1.88847e+00,2.40e-03,
-1.88810e+00,-1.60e-03,
-1.88773e+00,2.40e-03,
-1.88737e+00,-2.40e-03,
-1.88700e+00,2.40e-03,
-1.88664e+00,-2.40e-03,
-1.88627e+00,-8.00e-04,
-1.88590e+00,3.20e-03,
-1.88554e+00,8.00e-04,
-1.88517e+00,1.60e-03,
-1.88480e+00,2.40e-03,
-1.88444e+00,1.60e-03,
-1.88407e+00,3.20e-03,
-1.88371e+00,-8.00e-04,
-1.88334e+00,-1.60e-03,
-1.88297e+00,-1.60e-03,
-1.88261e+00,2.40e-03,
-1.88224e+00,1.60e-03,
-1.88188e+00,-2.40e-03,
-1.88151e+00,2.40e-03,
-1.88114e+00,-8.00e-04,
-1.88078e+00,2.40e-03,
-1.88041e+00,4.00e-03,
-1.88004e+00,-3.20e-03,
-1.87968e+00,-8.00e-04,
-1.87931e+00,8.00e-04,
-1.87895e+00,-1.60e-03,
-1.87858e+00,-1.60e-03,
-1.87821e+00,8.00e-04,
-1.87785e+00,8.00e-04,
-1.87748e+00,-8.00e-04,
-1.87711e+00,8.00e-04,
-1.87675e+00,-8.00e-04,
-1.87638e+00,-8.00e-04,
-1.87602e+00,-8.00e-04,
-1.87565e+00,-8.00e-04,
-1.87528e+00,2.40e-03,
-1.87492e+00,8.00e-04,
-1.87455e+00,-1.60e-03,
-1.87418e+00,8.00e-04,
-1.87382e+00,-1.60e-03,
-1.87345e+00,1.60e-03,
-1.87309e+00,-8.00e-04,
-1.87272e+00,1.60e-03,
-1.87235e+00,-8.00e-04,
-1.87199e+00,8.00e-04,
-1.87162e+00,1.60e-03,
-1.87125e+00,8.00e-04,
-1.87089e+00,8.00e-04,
-1.87052e+00,-8.00e-04,
-1.87016e+00,-1.60e-03,
-1.86979e+00,-1.60e-03,
-1.86942e+00,2.40e-03,
-1.86906e+00,8.00e-04,
-1.86869e+00,-8.00e-04,
-1.86833e+00,-1.60e-03,
-1.86796e+00,-1.60e-03,
-1.86759e+00,4.00e-03,
-1.86723e+00,-8.00e-04,
-1.86686e+00,-2.40e-03,
-1.86649e+00,8.00e-04,
-1.86613e+00,-8.00e-04,
-1.86576e+00,-8.00e-04,
-1.86540e+00,-8.00e-04,
-1.86503e+00,-4.00e-03,
-1.86466e+00,8.00e-04,
-1.86430e+00,-2.40e-03,
-1.86393e+00,-1.60e-03,
-1.86356e+00,8.00e-04,
-1.86320e+00,-3.20e-03,
-1.86283e+00,-8.00e-04,
-1.86247e+00,6.40e-03,
-1.86210e+00,-1.60e-03,
-1.86173e+00,-8.00e-04,
-1.86137e+00,1.60e-03,
-1.86100e+00,-2.40e-03,
-1.86063e+00,8.00e-04,
-1.86027e+00,-1.60e-03,
-1.85990e+00,8.00e-04,
-1.85954e+00,-8.00e-04,
-1.85917e+00,-2.40e-03,
-1.85880e+00,8.00e-04,
-1.85844e+00,-1.60e-03,
-1.85807e+00,-1.60e-03,
-1.85771e+00,-2.40e-03,
-1.85734e+00,-4.80e-03,
-1.85697e+00,-3.20e-03,
-1.85661e+00,-1.60e-03,
-1.85624e+00,8.00e-04,
-1.85587e+00,2.40e-03,
-1.85551e+00,-1.60e-03,
-1.85514e+00,-1.60e-03,
-1.85478e+00,1.60e-03,
-1.85441e+00,-4.80e-03,
-1.85404e+00,-3.20e-03,
-1.85368e+00,-2.40e-03,
-1.85331e+00,8.00e-04,
-1.85294e+00,8.00e-04,
-1.85258e+00,-1.60e-03,
-1.85221e+00,8.00e-04,
-1.85185e+00,8.00e-04,
-1.85148e+00,-3.20e-03,
-1.85111e+00,-1.60e-03,
-1.85075e+00,1.60e-03,
-1.85038e+00,8.00e-04,
-1.85001e+00,8.00e-04,
-1.84965e+00,8.00e-04,
-1.84928e+00,-1.60e-03,
-1.84892e+00,-4.00e-03,
-1.84855e+00,-1.60e-03,
-1.84818e+00,4.00e-03,
-1.84782e+00,-4.00e-03,
-1.84745e+00,8.00e-04,
-1.84708e+00,-8.00e-04,
-1.84672e+00,2.40e-03,
-1.84635e+00,-3.20e-03,
-1.84599e+00,-8.00e-04,
-1.84562e+00,8.00e-04,
-1.84525e+00,2.40e-03,
-1.84489e+00,2.40e-03,
-1.84452e+00,2.40e-03,
-1.84416e+00,-8.00e-04,
-1.84379e+00,-1.60e-03,
-1.84342e+00,-2.40e-03,
-1.84306e+00,8.00e-04,
-1.84269e+00,2.40e-03,
-1.84232e+00,-8.00e-04,
-1.84196e+00,-8.00e-04,
-1.84159e+00,8.00e-04,
-1.84123e+00,8.00e-04,
-1.84086e+00,1.60e-03,
-1.84049e+00,-8.00e-04,
-1.84013e+00,-1.60e-03,
-1.83976e+00,2.40e-03,
-1.83939e+00,2.40e-03,
-1.83903e+00,2.40e-03,
-1.83866e+00,2.40e-03,
-1.83830e+00,-8.00e-03,
-1.83793e+00,3.20e-03,
-1.83756e+00,2.40e-03,
-1.83720e+00,2.40e-03,
-1.83683e+00,2.40e-03,
-1.83646e+00,4.00e-03,
-1.83610e+00,1.60e-03,
-1.83573e+00,1.60e-03,
-1.83537e+00,1.60e-03,
-1.83500e+00,2.40e-03,
-1.83463e+00,4.00e-03,
-1.83427e+00,3.20e-03,
-1.83390e+00,8.00e-04,
-1.83354e+00,8.00e-04,
-1.83317e+00,4.00e-03,
-1.83280e+00,4.00e-03,
-1.83244e+00,1.60e-03,
-1.83207e+00,2.40e-03,
-1.83170e+00,8.00e-04,
-1.83134e+00,-8.00e-04,
-1.83097e+00,4.00e-03,
-1.83061e+00,2.40e-03,
-1.83024e+00,1.60e-03,
-1.82987e+00,2.40e-03,
-1.82951e+00,4.00e-03,
-1.82914e+00,2.40e-03,
-1.82877e+00,4.00e-03,
-1.82841e+00,8.00e-04,
-1.82804e+00,1.60e-03,
-1.82768e+00,8.00e-04,
-1.82731e+00,2.40e-03,
-1.82694e+00,1.60e-03,
-1.82658e+00,4.00e-03,
-1.82621e+00,4.00e-03,
-1.82584e+00,2.40e-03,
-1.82548e+00,8.00e-04,
-1.82511e+00,4.00e-03,
-1.82475e+00,3.20e-03,
-1.82438e+00,3.20e-03,
-1.82401e+00,3.20e-03,
-1.82365e+00,2.40e-03,
-1.82328e+00,2.40e-03,
-1.82292e+00,5.60e-03,
-1.82255e+00,4.00e-03,
-1.82218e+00,-1.60e-03,
-1.82182e+00,4.00e-03,
-1.82145e+00,4.00e-03,
-1.82108e+00,3.20e-03,
-1.82072e+00,1.60e-03,
-1.82035e+00,3.20e-03,
-1.81999e+00,4.80e-03,
-1.81962e+00,8.00e-04,
-1.81925e+00,3.20e-03,
-1.81889e+00,8.00e-04,
-1.81852e+00,3.20e-03,
-1.81815e+00,-3.20e-03,
-1.81779e+00,3.20e-03,
-1.81742e+00,-1.60e-03,
-1.81706e+00,2.40e-03,
-1.81669e+00,3.20e-03,
-1.81632e+00,4.80e-03,
-1.81596e+00,2.40e-03,
-1.81559e+00,3.20e-03,
-1.81522e+00,3.20e-03,
-1.81486e+00,3.20e-03,
-1.81449e+00,8.00e-04,
-1.81413e+00,2.40e-03,
-1.81376e+00,4.80e-03,
-1.81339e+00,2.40e-03,
-1.81303e+00,4.00e-03,
-1.81266e+00,1.60e-03,
-1.81229e+00,1.60e-03,
-1.81193e+00,8.00e-04,
-1.81156e+00,4.00e-03,
-1.81120e+00,2.40e-03,
-1.81083e+00,2.40e-03,
-1.81046e+00,4.00e-03,
-1.81010e+00,3.20e-03,
-1.80973e+00,1.60e-03,
-1.80937e+00,3.20e-03,
-1.80900e+00,3.20e-03,
-1.80863e+00,2.40e-03,
-1.80827e+00,2.40e-03,
-1.80790e+00,3.20e-03,
-1.80753e+00,-8.00e-04,
-1.80717e+00,8.00e-04,
-1.80680e+00,6.40e-03,
-1.80644e+00,2.40e-03,
-1.80607e+00,-1.60e-03,
-1.80570e+00,8.00e-04,
-1.80534e+00,2.40e-03,
-1.80497e+00,2.40e-03,
-1.80460e+00,1.60e-03,
-1.80424e+00,3.20e-03,
-1.80387e+00,4.00e-03,
-1.80351e+00,2.40e-03,
-1.80314e+00,8.00e-04,
-1.80277e+00,4.00e-03,
-1.80241e+00,-3.20e-03,
-1.80204e+00,8.00e-04,
-1.80167e+00,8.00e-04,
-1.80131e+00,2.40e-03,
-1.80094e+00,2.40e-03,
-1.80058e+00,1.20e-02,
-1.80021e+00,2.40e-03,
-1.79984e+00,3.20e-03,
-1.79948e+00,4.00e-03,
-1.79911e+00,3.20e-03,
-1.79875e+00,2.40e-03,
-1.79838e+00,1.60e-03,
-1.79801e+00,2.40e-03,
-1.79765e+00,2.40e-03,
-1.79728e+00,-8.00e-04,
-1.79691e+00,3.20e-03,
-1.79655e+00,2.40e-03,
-1.79618e+00,8.00e-04,
-1.79582e+00,2.40e-03,
-1.79545e+00,-8.00e-04,
-1.79508e+00,8.00e-04,
-1.79472e+00,2.40e-03,
-1.79435e+00,2.40e-03,
-1.79398e+00,8.00e-04,
-1.79362e+00,8.00e-04,
-1.79325e+00,-8.00e-04,
-1.79289e+00,8.00e-04,
-1.79252e+00,-8.00e-04,
-1.79215e+00,8.00e-04,
-1.79179e+00,4.00e-03,
-1.79142e+00,1.60e-03,
-1.79105e+00,-1.60e-03,
-1.79069e+00,2.40e-03,
-1.79032e+00,-1.60e-03,
