X,CH1,
-1.18240e-03,-1.04e-02,
-1.18220e-03,-1.04e-02,
-1.18200e-03,-1.04e-02,
-1.18180e-03,-1.04e-02,
-1.18160e-03,-9.60e-03,
-1.18140e-03,-9.60e-03,
-1.18120e-03,-9.60e-03,
-1.18100e-03,-1.04e-02,
-1.18080e-03,-8.80e-03,
-1.18060e-03,-9.60e-03,
-1.18040e-03,-9.60e-03,
-1.18020e-03,-1.04e-02,
-1.18000e-03,-1.04e-02,
-1.17980e-03,-8.80e-03,
-1.17960e-03,-9.60e-03,
-1.17940e-03,-9.60e-03,
-1.17920e-03,-8.00e-03,
-1.17900e-03,-7.20e-03,
-1.17880e-03,-9.60e-03,
-1.17860e-03,-1.04e-02,
-1.17840e-03,-8.80e-03,
-1.17820e-03,-8.00e-03,
-1.17800e-03,-8.00e-03,
-1.17780e-03,-9.60e-03,
-1.17760e-03,-8.00e-03,
-1.17740e-03,-8.00e-03,
-1.17720e-03,-6.40e-03,
-1.17700e-03,-8.00e-03,
-1.17680e-03,-8.80e-03,
-1.17660e-03,-8.00e-03,
-1.17640e-03,-8.80e-03,
-1.17620e-03,-8.00e-03,
-1.17600e-03,-8.80e-03,
-1.17580e-03,-8.00e-03,
-1.17560e-03,-8.00e-03,
-1.17540e-03,-8.00e-03,
-1.17520e-03,-8.00e-03,
-1.17500e-03,-8.00e-03,
-1.17480e-03,-8.00e-03,
-1.17460e-03,-7.20e-03,
-1.17440e-03,-8.00e-03,
-1.17420e-03,-8.00e-03,
-1.17400e-03,-5.60e-03,
-1.17380e-03,-7.20e-03,
-1.17360e-03,-7.20e-03,
-1.17340e-03,-6.40e-03,
-1.17320e-03,-6.40e-03,
-1.17300e-03,-7.20e-03,
-1.17280e-03,-7.20e-03,
-1.17260e-03,-6.40e-03,
-1.17240e-03,-8.00e-03,
-1.17220e-03,-6.40e-03,
-1.17200e-03,-8.00e-03,
-1.17180e-03,-7.20e-03,
-1.17160e-03,-7.20e-03,
-1.17140e-03,-6.40e-03,
-1.17120e-03,-1.04e-02,
-1.17100e-03,-6.40e-03,
-1.17080e-03,-6.40e-03,
-1.17060e-03,-6.40e-03,
-1.17040e-03,-6.40e-03,
-1.17020e-03,-6.40e-03,
-1.17000e-03,-6.40e-03,
-1.16980e-03,-6.40e-03,
-1.16960e-03,-6.40e-03,
-1.16940e-03,-7.20e-03,
-1.16920e-03,-6.40e-03,
-1.16900e-03,-4.80e-03,
-1.16880e-03,-4.80e-03,
-1.16860e-03,-4.80e-03,
-1.16840e-03,-4.80e-03,
-1.16820e-03,-6.40e-03,
-1.16800e-03,-5.60e-03,
-1.16780e-03,-6.40e-03,
-1.16760e-03,-6.40e-03,
-1.16740e-03,-5.60e-03,
-1.16720e-03,-5.60e-03,
-1.16700e-03,-4.80e-03,
-1.16680e-03,-5.60e-03,
-1.16660e-03,-6.40e-03,
-1.16640e-03,-4.80e-03,
-1.16620e-03,-5.60e-03,
-1.16600e-03,-4.00e-03,
-1.16580e-03,-1.52e-02,
-1.16560e-03,-1.28e-02,
-1.16540e-03,-6.40e-03,
-1.16520e-03,-1.04e-02,
-1.16500e-03,-8.00e-03,
-1.16480e-03,-4.80e-03,
-1.16460e-03,-8.00e-03,
-1.16440e-03,-4.80e-03,
-1.16420e-03,-4.00e-03,
-1.16400e-03,-4.80e-03,
-1.16380e-03,-4.80e-03,
-1.16360e-03,-5.60e-03,
-1.16340e-03,-4.80e-03,
-1.16320e-03,-1.60e-03,
-1.16300e-03,-4.80e-03,
-1.16280e-03,-3.20e-03,
-1.16260e-03,-4.00e-03,
-1.16240e-03,-4.80e-03,
-1.16220e-03,-4.00e-03,
-1.16200e-03,-4.80e-03,
-1.16180e-03,-3.20e-03,
-1.16160e-03,-3.20e-03,
-1.16140e-03,-3.20e-03,
-1.16120e-03,-4.80e-03,
-1.16100e-03,-4.80e-03,
-1.16080e-03,-4.80e-03,
-1.16060e-03,-7.20e-03,
-1.16040e-03,-5.60e-03,
-1.16020e-03,-3.20e-03,
-1.16000e-03,-4.80e-03,
-1.15980e-03,-4.80e-03,
-1.15960e-03,-4.80e-03,
-1.15940e-03,-3.20e-03,
-1.15920e-03,-2.40e-03,
-1.15900e-03,-1.60e-03,
-1.15880e-03,-1.60e-03,
-1.15860e-03,-1.60e-03,
-1.15840e-03,-3.20e-03,
-1.15820e-03,-1.60e-03,
-1.15800e-03,-3.20e-03,
-1.15780e-03,-2.40e-03,
-1.15760e-03,-3.20e-03,
-1.15740e-03,-3.20e-03,
-1.15720e-03,-4.80e-03,
-1.15700e-03,-4.80e-03,
-1.15680e-03,-4.00e-03,
-1.15660e-03,-4.80e-03,
-1.15640e-03,-4.80e-03,
-1.15620e-03,-4.80e-03,
-1.15600e-03,-3.20e-03,
-1.15580e-03,-4.00e-03,
-1.15560e-03,-6.40e-03,
-1.15540e-03,-4.80e-03,
-1.15520e-03,-5.60e-03,
-1.15500e-03,-4.00e-03,
-1.15480e-03,-3.20e-03,
-1.15460e-03,-3.20e-03,
-1.15440e-03,-4.80e-03,
-1.15420e-03,-3.20e-03,
-1.15400e-03,-3.20e-03,
-1.15380e-03,-3.20e-03,
-1.15360e-03,-4.00e-03,
-1.15340e-03,-1.60e-03,
-1.15320e-03,-3.20e-03,
-1.15300e-03,-3.20e-03,
-1.15280e-03,-2.40e-03,
-1.15260e-03,-2.40e-03,
-1.15240e-03,-2.40e-03,
-1.15220e-03,-2.40e-03,
-1.15200e-03,-1.60e-03,
-1.15180e-03,-8.00e-04,
-1.15160e-03,-2.40e-03,
-1.15140e-03,-3.20e-03,
-1.15120e-03,-4.00e-03,
-1.15100e-03,-1.60e-03,
-1.15080e-03,-1.60e-03,
-1.15060e-03,-2.40e-03,
-1.15040e-03,-1.60e-03,
-1.15020e-03,-1.60e-03,
-1.15000e-03,-2.40e-03,
-1.14980e-03,-8.00e-04,
-1.14960e-03,-1.60e-03,
-1.14940e-03,-1.60e-03,
-1.14920e-03,-8.00e-04,
-1.14900e-03,-8.00e-04,
-1.14880e-03,-8.00e-04,
-1.14860e-03,-8.00e-04,
-1.14840e-03,-1.60e-03,
-1.14820e-03,-1.60e-03,
-1.14800e-03,-1.60e-03,
-1.14780e-03,-8.00e-04,
-1.14760e-03,8.00e-04,
-1.14740e-03,-1.60e-03,
-1.14720e-03,-1.60e-03,
-1.14700e-03,-8.00e-04,
-1.14680e-03,-8.00e-04,
-1.14660e-03,8.00e-04,
-1.14640e-03,1.60e-03,
-1.14620e-03,1.60e-03,
-1.14600e-03,8.00e-04,
-1.14580e-03,-8.00e-04,
-1.14560e-03,-1.60e-03,
-1.14540e-03,8.00e-04,
-1.14520e-03,-8.00e-04,
-1.14500e-03,8.00e-04,
-1.14480e-03,8.00e-04,
-1.14460e-03,-1.60e-03,
-1.14440e-03,8.00e-04,
-1.14420e-03,-8.00e-04,
-1.14400e-03,-8.00e-04,
-1.14380e-03,8.00e-04,
-1.14360e-03,8.00e-04,
-1.14340e-03,-1.60e-03,
-1.14320e-03,-8.00e-04,
-1.14300e-03,-8.00e-04,
-1.14280e-03,8.00e-04,
-1.14260e-03,2.40e-03,
-1.14240e-03,2.40e-03,
-1.14220e-03,2.40e-03,
-1.14200e-03,2.40e-03,
-1.14180e-03,3.20e-03,
-1.14160e-03,8.00e-04,
-1.14140e-03,1.60e-03,
-1.14120e-03,2.40e-03,
-1.14100e-03,2.40e-03,
-1.14080e-03,2.40e-03,
-1.14060e-03,4.00e-03,
-1.14040e-03,2.40e-03,
-1.14020e-03,2.40e-03,
-1.14000e-03,2.40e-03,
-1.13980e-03,2.40e-03,
-1.13960e-03,8.00e-04,
-1.13940e-03,2.40e-03,
-1.13920e-03,2.40e-03,
-1.13900e-03,2.40e-03,
-1.13880e-03,1.60e-03,
-1.13860e-03,2.40e-03,
-1.13840e-03,1.60e-03,
-1.13820e-03,1.60e-03,
-1.13800e-03,2.40e-03,
-1.13780e-03,2.40e-03,
-1.13760e-03,1.60e-03,
-1.13740e-03,1.60e-03,
-1.13720e-03,3.20e-03,
-1.13700e-03,2.40e-03,
-1.13680e-03,3.20e-03,
-1.13660e-03,2.40e-03,
-1.13640e-03,1.60e-03,
-1.13620e-03,2.40e-03,
-1.13600e-03,2.40e-03,
-1.13580e-03,2.40e-03,
-1.13560e-03,4.00e-03,
-1.13540e-03,3.20e-03,
-1.13520e-03,4.00e-03,
-1.13500e-03,3.20e-03,
-1.13480e-03,3.20e-03,
-1.13460e-03,4.00e-03,
-1.13440e-03,4.00e-03,
-1.13420e-03,3.20e-03,
-1.13400e-03,4.00e-03,
-1.13380e-03,4.00e-03,
-1.13360e-03,3.20e-03,
-1.13340e-03,4.00e-03,
-1.13320e-03,4.00e-03,
-1.13300e-03,3.20e-03,
-1.13280e-03,4.00e-03,
-1.13260e-03,3.20e-03,
-1.13240e-03,4.00e-03,
-1.13220e-03,3.20e-03,
-1.13200e-03,3.20e-03,
-1.13180e-03,2.40e-03,
-1.13160e-03,4.00e-03,
-1.13140e-03,3.20e-03,
-1.13120e-03,3.20e-03,
-1.13100e-03,3.20e-03,
-1.13080e-03,4.00e-03,
-1.13060e-03,3.20e-03,
-1.13040e-03,4.00e-03,
-1.13020e-03,3.20e-03,
-1.13000e-03,4.00e-03,
-1.12980e-03,4.00e-03,
-1.12960e-03,4.00e-03,
-1.12940e-03,4.80e-03,
-1.12920e-03,4.00e-03,
-1.12900e-03,4.00e-03,
-1.12880e-03,4.00e-03,
-1.12860e-03,4.00e-03,
-1.12840e-03,3.20e-03,
-1.12820e-03,4.80e-03,
-1.12800e-03,4.80e-03,
-1.12780e-03,4.00e-03,
-1.12760e-03,5.60e-03,
-1.12740e-03,6.40e-03,
-1.12720e-03,5.60e-03,
-1.12700e-03,4.00e-03,
-1.12680e-03,4.80e-03,
-1.12660e-03,6.40e-03,
-1.12640e-03,5.60e-03,
-1.12620e-03,4.00e-03,
-1.12600e-03,5.60e-03,
-1.12580e-03,5.60e-03,
-1.12560e-03,5.60e-03,
-1.12540e-03,4.80e-03,
-1.12520e-03,6.40e-03,
-1.12500e-03,5.60e-03,
-1.12480e-03,6.40e-03,
-1.12460e-03,6.40e-03,
-1.12440e-03,7.20e-03,
-1.12420e-03,7.20e-03,
-1.12400e-03,5.60e-03,
-1.12380e-03,6.40e-03,
-1.12360e-03,8.00e-03,
-1.12340e-03,7.20e-03,
-1.12320e-03,7.20e-03,
-1.12300e-03,8.00e-03,
-1.12280e-03,6.40e-03,
-1.12260e-03,6.40e-03,
-1.12240e-03,7.20e-03,
-1.12220e-03,5.60e-03,
-1.12200e-03,4.80e-03,
-1.12180e-03,5.60e-03,
-1.12160e-03,7.20e-03,
-1.12140e-03,7.20e-03,
-1.12120e-03,6.40e-03,
-1.12100e-03,5.60e-03,
-1.12080e-03,5.60e-03,
-1.12060e-03,5.60e-03,
-1.12040e-03,5.60e-03,
-1.12020e-03,5.60e-03,
-1.12000e-03,5.60e-03,
-1.11980e-03,6.40e-03,
-1.11960e-03,5.60e-03,
-1.11940e-03,6.40e-03,
-1.11920e-03,2.40e-03,
-1.11900e-03,5.60e-03,
-1.11880e-03,4.80e-03,
-1.11860e-03,6.40e-03,
-1.11840e-03,8.80e-03,
-1.11820e-03,4.00e-03,
-1.11800e-03,4.80e-03,
-1.11780e-03,1.20e-02,
-1.11760e-03,7.20e-03,
-1.11740e-03,8.80e-03,
-1.11720e-03,9.60e-03,
-1.11700e-03,4.00e-03,
-1.11680e-03,4.80e-03,
-1.11660e-03,8.00e-03,
-1.11640e-03,7.20e-03,
-1.11620e-03,4.00e-03,
-1.11600e-03,6.40e-03,
-1.11580e-03,7.20e-03,
-1.11560e-03,7.20e-03,
-1.11540e-03,7.20e-03,
-1.11520e-03,7.20e-03,
-1.11500e-03,7.20e-03,
-1.11480e-03,8.80e-03,
-1.11460e-03,8.00e-03,
-1.11440e-03,6.40e-03,
-1.11420e-03,9.60e-03,
-1.11400e-03,6.40e-03,
-1.11380e-03,8.80e-03,
-1.11360e-03,1.04e-02,
-1.11340e-03,8.80e-03,
-1.11320e-03,8.80e-03,
-1.11300e-03,7.20e-03,
-1.11280e-03,8.80e-03,
-1.11260e-03,6.40e-03,
-1.11240e-03,8.80e-03,
-1.11220e-03,7.20e-03,
-1.11200e-03,7.20e-03,
-1.11180e-03,7.20e-03,
-1.11160e-03,5.60e-03,
-1.11140e-03,8.80e-03,
-1.11120e-03,8.00e-03,
-1.11100e-03,8.80e-03,
-1.11080e-03,8.80e-03,
-1.11060e-03,8.00e-03,
-1.11040e-03,8.00e-03,
-1.11020e-03,7.20e-03,
-1.11000e-03,1.04e-02,
-1.10980e-03,9.60e-03,
-1.10960e-03,9.60e-03,
-1.10940e-03,8.80e-03,
-1.10920e-03,6.40e-03,
-1.10900e-03,8.80e-03,
-1.10880e-03,1.20e-02,
-1.10860e-03,8.80e-03,
-1.10840e-03,8.80e-03,
-1.10820e-03,8.00e-03,
-1.10800e-03,8.00e-03,
-1.10780e-03,9.60e-03,
-1.10760e-03,1.04e-02,
-1.10740e-03,9.60e-03,
-1.10720e-03,8.80e-03,
-1.10700e-03,8.00e-03,
-1.10680e-03,9.60e-03,
-1.10660e-03,1.04e-02,
-1.10640e-03,8.80e-03,
-1.10620e-03,7.20e-03,
-1.10600e-03,8.80e-03,
-1.10580e-03,8.80e-03,
-1.10560e-03,1.04e-02,
-1.10540e-03,9.60e-03,
-1.10520e-03,9.60e-03,
-1.10500e-03,1.12e-02,
-1.10480e-03,9.60e-03,
-1.10460e-03,1.04e-02,
-1.10440e-03,1.12e-02,
-1.10420e-03,1.04e-02,
-1.10400e-03,1.04e-02,
-1.10380e-03,8.80e-03,
-1.10360e-03,1.04e-02,
-1.10340e-03,9.60e-03,
-1.10320e-03,1.12e-02,
-1.10300e-03,9.60e-03,
-1.10280e-03,9.60e-03,
-1.10260e-03,1.04e-02,
-1.10240e-03,1.12e-02,
-1.10220e-03,9.60e-03,
-1.10200e-03,9.60e-03,
-1.10180e-03,1.20e-02,
-1.10160e-03,1.12e-02,
-1.10140e-03,9.60e-03,
-1.10120e-03,9.60e-03,
-1.10100e-03,1.20e-02,
-1.10080e-03,8.80e-03,
-1.10060e-03,5.60e-03,
-1.10040e-03,7.20e-03,
-1.10020e-03,7.20e-03,
-1.10000e-03,6.40e-03,
-1.09980e-03,7.20e-03,
-1.09960e-03,8.80e-03,
-1.09940e-03,8.80e-03,
-1.09920e-03,1.12e-02,
-1.09900e-03,1.20e-02,
-1.09880e-03,1.36e-02,
-1.09860e-03,1.44e-02,
-1.09840e-03,1.52e-02,
-1.09820e-03,1.52e-02,
-1.09800e-03,1.52e-02,
-1.09780e-03,1.36e-02,
-1.09760e-03,1.36e-02,
-1.09740e-03,1.12e-02,
-1.09720e-03,1.04e-02,
-1.09700e-03,7.20e-03,
-1.09680e-03,8.00e-03,
-1.09660e-03,7.20e-03,
-1.09640e-03,8.00e-03,
-1.09620e-03,7.20e-03,
-1.09600e-03,8.80e-03,
-1.09580e-03,8.80e-03,
-1.09560e-03,8.80e-03,
-1.09540e-03,8.80e-03,
-1.09520e-03,8.80e-03,
-1.09500e-03,8.80e-03,
-1.09480e-03,8.80e-03,
-1.09460e-03,9.60e-03,
-1.09440e-03,9.60e-03,
-1.09420e-03,1.04e-02,
-1.09400e-03,1.04e-02,
-1.09380e-03,1.04e-02,
-1.09360e-03,9.60e-03,
-1.09340e-03,8.00e-03,
-1.09320e-03,1.04e-02,
-1.09300e-03,1.20e-02,
-1.09280e-03,1.04e-02,
-1.09260e-03,1.04e-02,
-1.09240e-03,1.20e-02,
-1.09220e-03,1.04e-02,
-1.09200e-03,1.12e-02,
-1.09180e-03,1.20e-02,
-1.09160e-03,1.12e-02,
-1.09140e-03,1.20e-02,
-1.09120e-03,1.20e-02,
-1.09100e-03,1.36e-02,
-1.09080e-03,1.36e-02,
-1.09060e-03,1.36e-02,
-1.09040e-03,1.20e-02,
-1.09020e-03,1.28e-02,
-1.09000e-03,1.36e-02,
-1.08980e-03,1.20e-02,
-1.08960e-03,1.20e-02,
-1.08940e-03,1.20e-02,
-1.08920e-03,1.12e-02,
-1.08900e-03,9.60e-03,
-1.08880e-03,1.20e-02,
-1.08860e-03,1.04e-02,
-1.08840e-03,1.04e-02,
-1.08820e-03,1.12e-02,
-1.08800e-03,1.12e-02,
-1.08780e-03,9.60e-03,
-1.08760e-03,1.04e-02,
-1.08740e-03,9.60e-03,
-1.08720e-03,1.12e-02,
-1.08700e-03,8.80e-03,
-1.08680e-03,9.60e-03,
-1.08660e-03,1.04e-02,
-1.08640e-03,1.28e-02,
-1.08620e-03,1.20e-02,
-1.08600e-03,1.04e-02,
-1.08580e-03,1.20e-02,
-1.08560e-03,1.20e-02,
-1.08540e-03,1.04e-02,
-1.08520e-03,1.28e-02,
-1.08500e-03,1.20e-02,
-1.08480e-03,1.12e-02,
-1.08460e-03,1.20e-02,
-1.08440e-03,1.04e-02,
-1.08420e-03,1.12e-02,
-1.08400e-03,1.12e-02,
-1.08380e-03,1.20e-02,
-1.08360e-03,9.60e-03,
-1.08340e-03,1.20e-02,
-1.08320e-03,1.20e-02,
-1.08300e-03,1.12e-02,
-1.08280e-03,1.20e-02,
-1.08260e-03,9.60e-03,
-1.08240e-03,1.04e-02,
-1.08220e-03,1.04e-02,
-1.08200e-03,1.20e-02,
-1.08180e-03,1.12e-02,
-1.08160e-03,1.12e-02,
-1.08140e-03,1.12e-02,
-1.08120e-03,9.60e-03,
-1.08100e-03,1.12e-02,
-1.08080e-03,1.20e-02,
-1.08060e-03,1.28e-02,
-1.08040e-03,1.20e-02,
-1.08020e-03,1.20e-02,
-1.08000e-03,1.12e-02,
-1.07980e-03,1.04e-02,
-1.07960e-03,1.12e-02,
-1.07940e-03,1.20e-02,
-1.07920e-03,1.20e-02,
-1.07900e-03,1.20e-02,
-1.07880e-03,1.28e-02,
-1.07860e-03,1.36e-02,
-1.07840e-03,1.28e-02,
-1.07820e-03,1.20e-02,
-1.07800e-03,1.28e-02,
-1.07780e-03,1.36e-02,
-1.07760e-03,1.44e-02,
-1.07740e-03,1.28e-02,
-1.07720e-03,1.12e-02,
-1.07700e-03,1.20e-02,
-1.07680e-03,1.20e-02,
-1.07660e-03,1.12e-02,
-1.07640e-03,9.60e-03,
-1.07620e-03,1.44e-02,
-1.07600e-03,1.36e-02,
-1.07580e-03,1.28e-02,
-1.07560e-03,1.20e-02,
-1.07540e-03,1.04e-02,
-1.07520e-03,1.12e-02,
-1.07500e-03,1.20e-02,
-1.07480e-03,1.04e-02,
-1.07460e-03,8.80e-03,
-1.07440e-03,8.80e-03,
-1.07420e-03,1.04e-02,
-1.07400e-03,1.20e-02,
-1.07380e-03,1.20e-02,
-1.07360e-03,1.20e-02,
-1.07340e-03,1.12e-02,
-1.07320e-03,1.04e-02,
-1.07300e-03,1.20e-02,
-1.07280e-03,1.20e-02,
-1.07260e-03,1.20e-02,
-1.07240e-03,1.12e-02,
-1.07220e-03,1.20e-02,
-1.07200e-03,1.20e-02,
-1.07180e-03,1.04e-02,
-1.07160e-03,1.04e-02,
-1.07140e-03,1.04e-02,
-1.07120e-03,1.04e-02,
-1.07100e-03,1.76e-02,
-1.07080e-03,8.80e-03,
-1.07060e-03,1.04e-02,
-1.07040e-03,1.52e-02,
-1.07020e-03,1.20e-02,
-1.07000e-03,1.28e-02,
-1.06980e-03,1.28e-02,
-1.06960e-03,9.60e-03,
-1.06940e-03,1.04e-02,
-1.06920e-03,1.28e-02,
-1.06900e-03,1.28e-02,
-1.06880e-03,1.20e-02,
-1.06860e-03,1.20e-02,
-1.06840e-03,1.20e-02,
-1.06820e-03,7.20e-03,
-1.06800e-03,1.20e-02,
-1.06780e-03,1.12e-02,
-1.06760e-03,9.60e-03,
-1.06740e-03,1.12e-02,
-1.06720e-03,1.20e-02,
-1.06700e-03,1.20e-02,
-1.06680e-03,1.20e-02,
-1.06660e-03,1.20e-02,
-1.06640e-03,1.20e-02,
-1.06620e-03,1.20e-02,
-1.06600e-03,1.20e-02,
-1.06580e-03,1.20e-02,
-1.06560e-03,1.20e-02,
-1.06540e-03,1.44e-02,
-1.06520e-03,1.44e-02,
-1.06500e-03,1.68e-02,
-1.06480e-03,1.52e-02,
-1.06460e-03,1.60e-02,
-1.06440e-03,1.36e-02,
-1.06420e-03,9.60e-03,
-1.06400e-03,1.28e-02,
-1.06380e-03,1.12e-02,
-1.06360e-03,7.20e-03,
-1.06340e-03,7.20e-03,
-1.06320e-03,5.60e-03,
-1.06300e-03,6.40e-03,
-1.06280e-03,5.60e-03,
-1.06260e-03,6.40e-03,
-1.06240e-03,7.20e-03,
-1.06220e-03,8.80e-03,
-1.06200e-03,8.00e-03,
-1.06180e-03,1.28e-02,
-1.06160e-03,1.20e-02,
-1.06140e-03,1.36e-02,
-1.06120e-03,1.20e-02,
-1.06100e-03,1.28e-02,
-1.06080e-03,1.20e-02,
-1.06060e-03,1.28e-02,
-1.06040e-03,1.20e-02,
-1.06020e-03,1.28e-02,
-1.06000e-03,1.04e-02,
-1.05980e-03,1.20e-02,
-1.05960e-03,1.12e-02,
-1.05940e-03,1.12e-02,
-1.05920e-03,1.20e-02,
-1.05900e-03,9.60e-03,
-1.05880e-03,1.04e-02,
-1.05860e-03,1.04e-02,
-1.05840e-03,1.04e-02,
-1.05820e-03,1.20e-02,
-1.05800e-03,1.12e-02,
-1.05780e-03,1.12e-02,
-1.05760e-03,1.20e-02,
-1.05740e-03,1.20e-02,
-1.05720e-03,1.12e-02,
-1.05700e-03,1.20e-02,
-1.05680e-03,1.12e-02,
-1.05660e-03,1.04e-02,
-1.05640e-03,1.12e-02,
-1.05620e-03,1.12e-02,
-1.05600e-03,9.60e-03,
-1.05580e-03,1.04e-02,
-1.05560e-03,8.80e-03,
-1.05540e-03,8.00e-03,
-1.05520e-03,1.04e-02,
-1.05500e-03,8.80e-03,
-1.05480e-03,9.60e-03,
-1.05460e-03,9.60e-03,
-1.05440e-03,9.60e-03,
-1.05420e-03,9.60e-03,
-1.05400e-03,9.60e-03,
-1.05380e-03,1.12e-02,
-1.05360e-03,1.04e-02,
-1.05340e-03,1.12e-02,
-1.05320e-03,1.12e-02,
-1.05300e-03,1.12e-02,
-1.05280e-03,1.20e-02,
-1.05260e-03,1.20e-02,
-1.05240e-03,9.60e-03,
-1.05220e-03,1.12e-02,
-1.05200e-03,1.04e-02,
-1.05180e-03,1.12e-02,
-1.05160e-03,9.60e-03,
-1.05140e-03,1.04e-02,
-1.05120e-03,1.04e-02,
-1.05100e-03,8.80e-03,
-1.05080e-03,8.80e-03,
-1.05060e-03,9.60e-03,
-1.05040e-03,9.60e-03,
-1.05020e-03,8.80e-03,
-1.05000e-03,8.80e-03,
-1.04980e-03,7.20e-03,
-1.04960e-03,8.80e-03,
-1.04940e-03,1.20e-02,
-1.04920e-03,1.04e-02,
-1.04900e-03,1.12e-02,
-1.04880e-03,1.04e-02,
-1.04860e-03,1.04e-02,
-1.04840e-03,9.60e-03,
-1.04820e-03,9.60e-03,
-1.04800e-03,1.12e-02,
-1.04780e-03,9.60e-03,
-1.04760e-03,1.04e-02,
-1.04740e-03,1.04e-02,
-1.04720e-03,8.80e-03,
-1.04700e-03,9.60e-03,
-1.04680e-03,9.60e-03,
-1.04660e-03,9.60e-03,
-1.04640e-03,1.04e-02,
-1.04620e-03,8.80e-03,
-1.04600e-03,8.80e-03,
-1.04580e-03,9.60e-03,
-1.04560e-03,8.80e-03,
-1.04540e-03,9.60e-03,
-1.04520e-03,8.80e-03,
-1.04500e-03,8.80e-03,
-1.04480e-03,8.80e-03,
-1.04460e-03,8.80e-03,
-1.04440e-03,7.20e-03,
-1.04420e-03,8.80e-03,
-1.04400e-03,8.80e-03,
-1.04380e-03,8.80e-03,
-1.04360e-03,9.60e-03,
-1.04340e-03,8.80e-03,
-1.04320e-03,7.20e-03,
-1.04300e-03,7.20e-03,
-1.04280e-03,8.80e-03,
-1.04260e-03,9.60e-03,
-1.04240e-03,8.80e-03,
-1.04220e-03,8.80e-03,
-1.04200e-03,8.80e-03,
-1.04180e-03,7.20e-03,
-1.04160e-03,8.80e-03,
-1.04140e-03,7.20e-03,
-1.04120e-03,8.80e-03,
-1.04100e-03,9.60e-03,
-1.04080e-03,7.20e-03,
-1.04060e-03,8.00e-03,
-1.04040e-03,8.80e-03,
-1.04020e-03,7.20e-03,
-1.04000e-03,6.40e-03,
-1.03980e-03,7.20e-03,
-1.03960e-03,7.20e-03,
-1.03940e-03,7.20e-03,
-1.03920e-03,7.20e-03,
-1.03900e-03,7.20e-03,
-1.03880e-03,8.00e-03,
-1.03860e-03,8.80e-03,
-1.03840e-03,8.00e-03,
-1.03820e-03,7.20e-03,
-1.03800e-03,7.20e-03,
-1.03780e-03,5.60e-03,
-1.03760e-03,5.60e-03,
-1.03740e-03,5.60e-03,
-1.03720e-03,6.40e-03,
-1.03700e-03,7.20e-03,
-1.03680e-03,7.20e-03,
-1.03660e-03,6.40e-03,
-1.03640e-03,6.40e-03,
-1.03620e-03,5.60e-03,
-1.03600e-03,6.40e-03,
-1.03580e-03,6.40e-03,
-1.03560e-03,6.40e-03,
-1.03540e-03,6.40e-03,
-1.03520e-03,6.40e-03,
-1.03500e-03,7.20e-03,
-1.03480e-03,6.40e-03,
-1.03460e-03,5.60e-03,
-1.03440e-03,4.80e-03,
-1.03420e-03,7.20e-03,
-1.03400e-03,7.20e-03,
-1.03380e-03,7.20e-03,
-1.03360e-03,6.40e-03,
-1.03340e-03,6.40e-03,
-1.03320e-03,7.20e-03,
-1.03300e-03,6.40e-03,
-1.03280e-03,6.40e-03,
-1.03260e-03,6.40e-03,
-1.03240e-03,6.40e-03,
-1.03220e-03,5.60e-03,
-1.03200e-03,5.60e-03,
-1.03180e-03,6.40e-03,
-1.03160e-03,6.40e-03,
-1.03140e-03,7.20e-03,
-1.03120e-03,6.40e-03,
-1.03100e-03,5.60e-03,
-1.03080e-03,6.40e-03,
-1.03060e-03,4.80e-03,
-1.03040e-03,4.00e-03,
-1.03020e-03,4.00e-03,
-1.03000e-03,4.80e-03,
-1.02980e-03,5.60e-03,
-1.02960e-03,5.60e-03,
-1.02940e-03,4.00e-03,
-1.02920e-03,4.00e-03,
-1.02900e-03,6.40e-03,
-1.02880e-03,8.80e-03,
-1.02860e-03,4.00e-03,
-1.02840e-03,2.40e-03,
-1.02820e-03,5.60e-03,
-1.02800e-03,4.80e-03,
-1.02780e-03,4.00e-03,
-1.02760e-03,5.60e-03,
-1.02740e-03,5.60e-03,
-1.02720e-03,5.60e-03,
-1.02700e-03,5.60e-03,
-1.02680e-03,5.60e-03,
-1.02660e-03,4.00e-03,
-1.02640e-03,4.80e-03,
-1.02620e-03,6.40e-03,
-1.02600e-03,5.60e-03,
-1.02580e-03,5.60e-03,
-1.02560e-03,5.60e-03,
-1.02540e-03,4.80e-03,
-1.02520e-03,5.60e-03,
-1.02500e-03,4.00e-03,
-1.02480e-03,4.80e-03,
-1.02460e-03,5.60e-03,
-1.02440e-03,6.40e-03,
-1.02420e-03,4.80e-03,
-1.02400e-03,4.80e-03,
-1.02380e-03,5.60e-03,
-1.02360e-03,6.40e-03,
-1.02340e-03,2.40e-03,
-1.02320e-03,8.00e-04,
-1.02300e-03,3.20e-03,
-1.02280e-03,1.60e-03,
-1.02260e-03,1.60e-03,
-1.02240e-03,4.00e-03,
-1.02220e-03,-3.20e-03,
-1.02200e-03,4.00e-03,
-1.02180e-03,4.00e-03,
-1.02160e-03,5.60e-03,
-1.02140e-03,4.00e-03,
-1.02120e-03,4.00e-03,
-1.02100e-03,4.00e-03,
-1.02080e-03,4.00e-03,
-1.02060e-03,4.00e-03,
-1.02040e-03,4.00e-03,
-1.02020e-03,4.80e-03,
